tile_id,cloud_cover,spatial_cover,http_links,s3_links
T15RVP,58,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RVP.2022113T164839.v2.0/HLS.S30.T15RVP.2022113T164839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RVP.2022113T164839.v2.0/HLS.S30.T15RVP.2022113T164839.v2.0.Fmask.tif'}
T15RVP,48,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RVP.2022128T164851.v2.0/HLS.S30.T15RVP.2022128T164851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RVP.2022128T164851.v2.0/HLS.S30.T15RVP.2022128T164851.v2.0.Fmask.tif'}
T15RVP,78,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RVP.2022153T164859.v2.0/HLS.S30.T15RVP.2022153T164859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RVP.2022153T164859.v2.0/HLS.S30.T15RVP.2022153T164859.v2.0.Fmask.tif'}
T17RMK,53,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17RMK.2022063T160151.v2.0/HLS.S30.T17RMK.2022063T160151.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17RMK.2022063T160151.v2.0/HLS.S30.T17RMK.2022063T160151.v2.0.Fmask.tif'}
T17RMK,64,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17RMK.2022068T155959.v2.0/HLS.S30.T17RMK.2022068T155959.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17RMK.2022068T155959.v2.0/HLS.S30.T17RMK.2022068T155959.v2.0.Fmask.tif'}
T17RMK,50,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17RMK.2022073T160031.v2.0/HLS.S30.T17RMK.2022073T160031.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17RMK.2022073T160031.v2.0/HLS.S30.T17RMK.2022073T160031.v2.0.Fmask.tif'}
T17RMK,53,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17RMK.2022078T155859.v2.0/HLS.S30.T17RMK.2022078T155859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17RMK.2022078T155859.v2.0/HLS.S30.T17RMK.2022078T155859.v2.0.Fmask.tif'}
T17RMK,39,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17RMK.2022098T155819.v2.0/HLS.S30.T17RMK.2022098T155819.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17RMK.2022098T155819.v2.0/HLS.S30.T17RMK.2022098T155819.v2.0.Fmask.tif'}
T17RMK,72,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17RMK.2022103T155821.v2.0/HLS.S30.T17RMK.2022103T155821.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17RMK.2022103T155821.v2.0/HLS.S30.T17RMK.2022103T155821.v2.0.Fmask.tif'}
T15STD,54,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15STD.2022134T170851.v2.0/HLS.S30.T15STD.2022134T170851.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15STD.2022134T170851.v2.0/HLS.S30.T15STD.2022134T170851.v2.0.Fmask.tif'}
T15STD,79,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15STD.2022149T170849.v2.0/HLS.S30.T15STD.2022149T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15STD.2022149T170849.v2.0/HLS.S30.T15STD.2022149T170849.v2.0.Fmask.tif'}
T15STD,44,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15STD.2022219T170849.v2.0/HLS.S30.T15STD.2022219T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15STD.2022219T170849.v2.0/HLS.S30.T15STD.2022219T170849.v2.0.Fmask.tif'}
T15STD,56,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15STD.2022229T170849.v2.0/HLS.S30.T15STD.2022229T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15STD.2022229T170849.v2.0/HLS.S30.T15STD.2022229T170849.v2.0.Fmask.tif'}
T15STD,62,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15STD.2022234T170901.v2.0/HLS.S30.T15STD.2022234T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15STD.2022234T170901.v2.0/HLS.S30.T15STD.2022234T170901.v2.0.Fmask.tif'}
T15STD,63,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15STD.2022244T170901.v2.0/HLS.S30.T15STD.2022244T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15STD.2022244T170901.v2.0/HLS.S30.T15STD.2022244T170901.v2.0.Fmask.tif'}
T15RXQ,78,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RXQ.2022110T163829.v2.0/HLS.S30.T15RXQ.2022110T163829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RXQ.2022110T163829.v2.0/HLS.S30.T15RXQ.2022110T163829.v2.0.Fmask.tif'}
T15RXQ,73,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RXQ.2022115T163841.v2.0/HLS.S30.T15RXQ.2022115T163841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RXQ.2022115T163841.v2.0/HLS.S30.T15RXQ.2022115T163841.v2.0.Fmask.tif'}
T15RXQ,36,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RXQ.2022120T163829.v2.0/HLS.S30.T15RXQ.2022120T163829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RXQ.2022120T163829.v2.0/HLS.S30.T15RXQ.2022120T163829.v2.0.Fmask.tif'}
T15RXQ,78,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RXQ.2022125T163841.v2.0/HLS.S30.T15RXQ.2022125T163841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RXQ.2022125T163841.v2.0/HLS.S30.T15RXQ.2022125T163841.v2.0.Fmask.tif'}
T15RXQ,42,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RXQ.2022130T163839.v2.0/HLS.S30.T15RXQ.2022130T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RXQ.2022130T163839.v2.0/HLS.S30.T15RXQ.2022130T163839.v2.0.Fmask.tif'}
T15RXQ,51,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15RXQ.2022135T163841.v2.0/HLS.S30.T15RXQ.2022135T163841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15RXQ.2022135T163841.v2.0/HLS.S30.T15RXQ.2022135T163841.v2.0.Fmask.tif'}
T10TFR,47,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFR.2022062T190259.v2.0/HLS.S30.T10TFR.2022062T190259.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFR.2022062T190259.v2.0/HLS.S30.T10TFR.2022062T190259.v2.0.Fmask.tif'}
T10TFR,80,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFR.2022072T190059.v2.0/HLS.S30.T10TFR.2022072T190059.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFR.2022072T190059.v2.0/HLS.S30.T10TFR.2022072T190059.v2.0.Fmask.tif'}
T10TFR,69,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFR.2022107T185921.v2.0/HLS.S30.T10TFR.2022107T185921.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFR.2022107T185921.v2.0/HLS.S30.T10TFR.2022107T185921.v2.0.Fmask.tif'}
T10TFR,36,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFR.2022112T185909.v2.0/HLS.S30.T10TFR.2022112T185909.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFR.2022112T185909.v2.0/HLS.S30.T10TFR.2022112T185909.v2.0.Fmask.tif'}
T10TFR,74,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFR.2022117T185921.v2.0/HLS.S30.T10TFR.2022117T185921.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFR.2022117T185921.v2.0/HLS.S30.T10TFR.2022117T185921.v2.0.Fmask.tif'}
T10TFR,42,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFR.2022142T185919.v2.0/HLS.S30.T10TFR.2022142T185919.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFR.2022142T185919.v2.0/HLS.S30.T10TFR.2022142T185919.v2.0.Fmask.tif'}
T17SLS,69,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SLS.2022066T161131.v2.0/HLS.S30.T17SLS.2022066T161131.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SLS.2022066T161131.v2.0/HLS.S30.T17SLS.2022066T161131.v2.0.Fmask.tif'}
T17SLS,32,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SLS.2022076T161011.v2.0/HLS.S30.T17SLS.2022076T161011.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SLS.2022076T161011.v2.0/HLS.S30.T17SLS.2022076T161011.v2.0.Fmask.tif'}
T17SLS,39,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SLS.2022101T160819.v2.0/HLS.S30.T17SLS.2022101T160819.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SLS.2022101T160819.v2.0/HLS.S30.T17SLS.2022101T160819.v2.0.Fmask.tif'}
T17SLS,78,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SLS.2022111T160819.v2.0/HLS.S30.T17SLS.2022111T160819.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SLS.2022111T160819.v2.0/HLS.S30.T17SLS.2022111T160819.v2.0.Fmask.tif'}
T17SLS,75,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SLS.2022116T160831.v2.0/HLS.S30.T17SLS.2022116T160831.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SLS.2022116T160831.v2.0/HLS.S30.T17SLS.2022116T160831.v2.0.Fmask.tif'}
T17SLS,48,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T17SLS.2022151T160829.v2.0/HLS.S30.T17SLS.2022151T160829.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T17SLS.2022151T160829.v2.0/HLS.S30.T17SLS.2022151T160829.v2.0.Fmask.tif'}
T16TDR,59,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TDR.2022060T164119.v2.0/HLS.S30.T16TDR.2022060T164119.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TDR.2022060T164119.v2.0/HLS.S30.T16TDR.2022060T164119.v2.0.Fmask.tif'}
T16TDR,46,91,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TDR.2022063T165059.v2.0/HLS.S30.T16TDR.2022063T165059.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TDR.2022063T165059.v2.0/HLS.S30.T16TDR.2022063T165059.v2.0.Fmask.tif'}
T16TDR,32,91,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TDR.2022078T165021.v2.0/HLS.S30.T16TDR.2022078T165021.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TDR.2022078T165021.v2.0/HLS.S30.T16TDR.2022078T165021.v2.0.Fmask.tif'}
T16TDR,51,91,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TDR.2022088T164911.v2.0/HLS.S30.T16TDR.2022088T164911.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TDR.2022088T164911.v2.0/HLS.S30.T16TDR.2022088T164911.v2.0.Fmask.tif'}
T16TDR,80,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TDR.2022100T163839.v2.0/HLS.S30.T16TDR.2022100T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TDR.2022100T163839.v2.0/HLS.S30.T16TDR.2022100T163839.v2.0.Fmask.tif'}
T16TDR,60,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16TDR.2022130T163839.v2.0/HLS.S30.T16TDR.2022130T163839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16TDR.2022130T163839.v2.0/HLS.S30.T16TDR.2022130T163839.v2.0.Fmask.tif'}
T10TFS,41,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFS.2022062T190259.v2.0/HLS.S30.T10TFS.2022062T190259.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFS.2022062T190259.v2.0/HLS.S30.T10TFS.2022062T190259.v2.0.Fmask.tif'}
T10TFS,66,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFS.2022072T190059.v2.0/HLS.S30.T10TFS.2022072T190059.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFS.2022072T190059.v2.0/HLS.S30.T10TFS.2022072T190059.v2.0.Fmask.tif'}
T10TFS,34,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFS.2022097T185921.v2.0/HLS.S30.T10TFS.2022097T185921.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFS.2022097T185921.v2.0/HLS.S30.T10TFS.2022097T185921.v2.0.Fmask.tif'}
T10TFS,57,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFS.2022112T185909.v2.0/HLS.S30.T10TFS.2022112T185909.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFS.2022112T185909.v2.0/HLS.S30.T10TFS.2022112T185909.v2.0.Fmask.tif'}
T10TFS,76,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFS.2022117T185921.v2.0/HLS.S30.T10TFS.2022117T185921.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFS.2022117T185921.v2.0/HLS.S30.T10TFS.2022117T185921.v2.0.Fmask.tif'}
T10TFS,38,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T10TFS.2022142T185919.v2.0/HLS.S30.T10TFS.2022142T185919.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T10TFS.2022142T185919.v2.0/HLS.S30.T10TFS.2022142T185919.v2.0.Fmask.tif'}
T15TUJ,80,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TUJ.2022069T171029.v2.0/HLS.S30.T15TUJ.2022069T171029.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TUJ.2022069T171029.v2.0/HLS.S30.T15TUJ.2022069T171029.v2.0.Fmask.tif'}
T15TUJ,45,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TUJ.2022159T170849.v2.0/HLS.S30.T15TUJ.2022159T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TUJ.2022159T170849.v2.0/HLS.S30.T15TUJ.2022159T170849.v2.0.Fmask.tif'}
T15TUJ,77,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TUJ.2022184T170901.v2.0/HLS.S30.T15TUJ.2022184T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TUJ.2022184T170901.v2.0/HLS.S30.T15TUJ.2022184T170901.v2.0.Fmask.tif'}
T15TUJ,79,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TUJ.2022189T170859.v2.0/HLS.S30.T15TUJ.2022189T170859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TUJ.2022189T170859.v2.0/HLS.S30.T15TUJ.2022189T170859.v2.0.Fmask.tif'}
T15TUJ,61,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TUJ.2022224T170901.v2.0/HLS.S30.T15TUJ.2022224T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TUJ.2022224T170901.v2.0/HLS.S30.T15TUJ.2022224T170901.v2.0.Fmask.tif'}
T15TUJ,60,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T15TUJ.2022229T170849.v2.0/HLS.S30.T15TUJ.2022229T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T15TUJ.2022229T170849.v2.0/HLS.S30.T15TUJ.2022229T170849.v2.0.Fmask.tif'}
T18STF,42,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STF.2022060T155201.v2.0/HLS.S30.T18STF.2022060T155201.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18STF.2022060T155201.v2.0/HLS.S30.T18STF.2022060T155201.v2.0.Fmask.tif'}
T18STF,52,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STF.2022085T154809.v2.0/HLS.S30.T18STF.2022085T154809.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18STF.2022085T154809.v2.0/HLS.S30.T18STF.2022085T154809.v2.0.Fmask.tif'}
T18STF,80,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STF.2022095T154809.v2.0/HLS.S30.T18STF.2022095T154809.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18STF.2022095T154809.v2.0/HLS.S30.T18STF.2022095T154809.v2.0.Fmask.tif'}
T18STF,39,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STF.2022100T154811.v2.0/HLS.S30.T18STF.2022100T154811.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18STF.2022100T154811.v2.0/HLS.S30.T18STF.2022100T154811.v2.0.Fmask.tif'}
T18STF,50,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STF.2022105T154809.v2.0/HLS.S30.T18STF.2022105T154809.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18STF.2022105T154809.v2.0/HLS.S30.T18STF.2022105T154809.v2.0.Fmask.tif'}
T18STF,77,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T18STF.2022135T154809.v2.0/HLS.S30.T18STF.2022135T154809.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T18STF.2022135T154809.v2.0/HLS.S30.T18STF.2022135T154809.v2.0.Fmask.tif'}
T16SCB,71,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCB.2022092T162841.v2.0/HLS.S30.T16SCB.2022092T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCB.2022092T162841.v2.0/HLS.S30.T16SCB.2022092T162841.v2.0.Fmask.tif'}
T16SCB,62,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCB.2022132T162841.v2.0/HLS.S30.T16SCB.2022132T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCB.2022132T162841.v2.0/HLS.S30.T16SCB.2022132T162841.v2.0.Fmask.tif'}
T16SCB,47,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCB.2022142T162841.v2.0/HLS.S30.T16SCB.2022142T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCB.2022142T162841.v2.0/HLS.S30.T16SCB.2022142T162841.v2.0.Fmask.tif'}
T16SCB,46,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCB.2022152T162841.v2.0/HLS.S30.T16SCB.2022152T162841.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCB.2022152T162841.v2.0/HLS.S30.T16SCB.2022152T162841.v2.0.Fmask.tif'}
T16SCB,68,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCB.2022157T162839.v2.0/HLS.S30.T16SCB.2022157T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCB.2022157T162839.v2.0/HLS.S30.T16SCB.2022157T162839.v2.0.Fmask.tif'}
T16SCB,47,99,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T16SCB.2022167T162839.v2.0/HLS.S30.T16SCB.2022167T162839.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T16SCB.2022167T162839.v2.0/HLS.S30.T16SCB.2022167T162839.v2.0.Fmask.tif'}
T14RNR,74,86,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RNR.2022064T171211.v2.0/HLS.S30.T14RNR.2022064T171211.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14RNR.2022064T171211.v2.0/HLS.S30.T14RNR.2022064T171211.v2.0.Fmask.tif'}
T14RNR,63,86,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RNR.2022129T170849.v2.0/HLS.S30.T14RNR.2022129T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14RNR.2022129T170849.v2.0/HLS.S30.T14RNR.2022129T170849.v2.0.Fmask.tif'}
T14RNR,65,86,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RNR.2022144T170901.v2.0/HLS.S30.T14RNR.2022144T170901.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14RNR.2022144T170901.v2.0/HLS.S30.T14RNR.2022144T170901.v2.0.Fmask.tif'}
T14RNR,60,85,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RNR.2022169T170849.v2.0/HLS.S30.T14RNR.2022169T170849.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14RNR.2022169T170849.v2.0/HLS.S30.T14RNR.2022169T170849.v2.0.Fmask.tif'}
T14RNR,44,85,{'Fmask': <Asset href=https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T14RNR.2022179T170859.v2.0/HLS.S30.T14RNR.2022179T170859.v2.0.Fmask.tif>},{'Fmask': 's3:/HLSS30.020/HLS.S30.T14RNR.2022179T170859.v2.0/HLS.S30.T14RNR.2022179T170859.v2.0.Fmask.tif'}
